user_id,created_at,channel,device_os,region,age_band
U008180,2024-08-17 02:31:21,referral,iOS,Dakahlia,35-44
U008181,2024-07-03 18:09:37,organic,Web,Cairo,25-34
U008182,2024-11-16 12:25:39,paid_social,Android,Cairo,25-34
U008183,2024-08-09 23:35:30,paid_social,Android,Cairo,25-34
U008184,2024-06-17 00:52:22,paid_social,Android,Giza,55+
U008185,2024-11-27 13:07:03,partnership,iOS,Sharqia,55+
U008186,2024-01-21 11:33:37,organic,Android,Giza,35-44
U008187,2024-05-05 07:36:09,paid_search,iOS,Cairo,25-34
U008188,2024-08-15 03:27:35,partnership,Android,Cairo,25-34
U008189,2024-10-25 15:35:33,partnership,Android,Alexandria,18-24
U008190,2024-11-15 00:14:13,organic,Android,Giza,25-34
U008191,2024-03-03 03:28:57,organic,iOS,Giza,25-34
U008192,2024-07-02 10:21:55,referral,Android,Giza,18-24
U008193,2024-01-11 04:33:52,paid_social,iOS,Sharqia,25-34
U008194,2024-10-23 16:13:39,organic,iOS,Cairo,25-34
U008195,2024-06-25 08:12:33,organic,Android,Cairo,25-34
U008196,2024-06-28 19:07:22,partnership,iOS,Dakahlia,18-24
U008197,2024-03-13 01:55:40,referral,iOS,Cairo,25-34
U008198,2024-06-10 09:49:08,organic,iOS,Cairo,35-44
U008199,2024-06-18 13:23:37,organic,iOS,Alexandria,55+
U008200,2024-03-31 22:46:37,paid_social,iOS,Alexandria,18-24
U008201,2024-10-03 19:53:18,organic,Android,Cairo,35-44
U008202,2024-09-07 17:05:15,referral,Android,Sharqia,18-24
U008203,2024-02-15 14:20:25,referral,iOS,Cairo,18-24
U008204,2024-01-19 20:40:18,referral,iOS,Alexandria,18-24
U008205,2024-08-21 05:46:31,paid_social,iOS,Cairo,25-34
U008206,2024-11-12 14:50:26,referral,Android,Dakahlia,35-44
U008207,2024-05-11 17:39:17,organic,iOS,Cairo,45-54
U008208,2024-03-10 06:02:39,referral,iOS,Giza,25-34
U008209,2024-10-10 05:48:03,referral,iOS,Cairo,25-34
U008210,2024-11-01 15:39:06,paid_social,iOS,Alexandria,18-24
U008211,2024-01-30 17:21:41,paid_social,Android,Giza,25-34
U008212,2024-06-04 16:11:44,referral,iOS,Cairo,18-24
U008213,2024-10-29 10:55:49,referral,iOS,Cairo,18-24
U008214,2024-07-28 04:49:52,organic,iOS,Giza,18-24
U008215,2024-11-10 21:30:39,paid_search,Web,Cairo,35-44
U008216,2024-10-09 16:24:14,paid_social,Android,Sharqia,18-24
U008217,2024-09-17 02:58:14,paid_social,iOS,Cairo,25-34
U008218,2024-11-08 04:32:21,referral,iOS,Giza,18-24
U008219,2024-02-12 20:29:50,referral,Android,Dakahlia,35-44
U008220,2024-04-24 06:18:30,organic,iOS,Alexandria,18-24
U008221,2024-09-14 05:31:39,paid_search,Web,Cairo,18-24
U008222,2024-06-14 15:33:54,paid_search,iOS,Cairo,25-34
U008223,2024-07-12 18:15:25,paid_social,iOS,Sharqia,55+
U008224,2024-04-02 19:16:45,partnership,Android,Giza,35-44
U008225,2024-02-27 01:01:16,paid_social,Android,Alexandria,25-34
U008226,2024-02-14 23:36:53,organic,Web,Cairo,18-24
U008227,2024-02-16 10:00:42,organic,Android,Cairo,18-24
U008228,2024-06-06 23:40:45,organic,iOS,Giza,35-44
U008229,2024-02-08 06:01:00,referral,Android,Sharqia,35-44
U008230,2024-05-30 20:49:54,referral,Android,Cairo,25-34
U008231,2024-04-10 23:00:56,referral,Android,Giza,25-34
U008232,2024-10-14 21:18:33,paid_social,iOS,Cairo,35-44
U008233,2024-09-17 09:24:49,paid_social,iOS,Giza,25-34
U008234,2024-07-20 20:04:16,organic,iOS,Alexandria,25-34
U008235,2024-01-14 19:31:42,referral,Android,Giza,18-24
U008236,2024-06-17 06:52:13,organic,iOS,Sharqia,18-24
U008237,2024-10-02 08:48:47,paid_social,iOS,Giza,25-34
U008238,2024-10-14 00:47:13,paid_search,Android,Sharqia,35-44
U008239,2024-02-08 12:56:22,paid_social,iOS,Cairo,35-44
U008240,2024-03-20 08:40:25,paid_search,Android,Sharqia,35-44
U008241,2024-02-29 05:09:36,referral,Android,Dakahlia,45-54
U008242,2024-04-15 19:53:09,referral,iOS,Cairo,25-34
U008243,2024-01-05 09:55:25,paid_search,iOS,Alexandria,18-24
U008244,2024-04-16 12:08:54,referral,Android,Sharqia,18-24
U008245,2024-01-12 03:39:04,paid_social,Android,Cairo,55+
U008246,2024-01-29 01:54:22,referral,Android,Alexandria,25-34
U008247,2024-04-05 00:25:17,paid_social,iOS,Giza,35-44
U008248,2024-03-27 17:58:15,referral,iOS,Cairo,25-34
U008249,2024-09-20 23:30:29,referral,Android,Giza,25-34
U008250,2024-04-14 02:25:59,paid_search,iOS,Alexandria,18-24
U008251,2024-04-27 05:07:02,organic,Android,Cairo,45-54
U008252,2024-11-26 23:56:02,paid_social,Android,Giza,18-24
U008253,2024-10-23 18:04:40,paid_search,Android,Alexandria,45-54
U008254,2024-01-12 02:12:59,referral,Android,Dakahlia,18-24
U008255,2024-09-12 03:56:17,referral,iOS,Giza,18-24
U008256,2024-06-07 01:17:22,referral,iOS,Alexandria,18-24
U008257,2024-06-01 18:48:17,organic,Android,Giza,45-54
U008258,2024-05-10 16:14:52,referral,iOS,Giza,18-24
U008259,2024-07-01 18:57:04,organic,Android,Sharqia,25-34
U008260,2024-02-16 14:39:47,paid_social,Web,Giza,18-24
U008261,2024-09-19 08:07:48,partnership,Android,Alexandria,18-24
U008262,2024-10-03 19:19:56,organic,Android,Alexandria,25-34
U008263,2024-03-14 05:29:41,referral,Android,Dakahlia,55+
U008264,2024-01-01 01:47:44,organic,iOS,Giza,45-54
U008265,2024-04-25 11:40:34,organic,Android,Cairo,18-24
U008266,2024-08-25 07:12:26,paid_social,iOS,Giza,45-54
U008267,2024-06-23 06:07:16,paid_social,iOS,Alexandria,25-34
U008268,2024-01-14 10:32:20,paid_social,iOS,Cairo,18-24
U008269,2024-11-03 16:36:31,paid_search,Android,Giza,25-34
U008270,2024-08-23 23:59:39,organic,Android,Cairo,18-24
U008271,2024-05-07 19:24:42,referral,Android,Giza,45-54
U008272,2024-04-28 07:54:36,paid_social,iOS,Cairo,25-34
U008273,2024-11-08 14:48:21,referral,iOS,Cairo,18-24
U008274,2024-09-26 05:54:47,referral,Android,Cairo,25-34
U008275,2024-03-08 00:23:53,organic,Android,Alexandria,25-34
U008276,2024-07-16 05:57:35,partnership,Android,Cairo,25-34
U008277,2024-11-03 09:03:23,referral,Android,Dakahlia,25-34
U008278,2024-07-08 18:32:32,referral,Android,Cairo,25-34
U008279,2024-01-25 00:44:19,referral,Android,Dakahlia,25-34
U008280,2024-09-10 22:06:01,paid_search,iOS,Alexandria,35-44
U008281,2024-05-02 13:38:07,paid_social,iOS,Sharqia,45-54
U008282,2024-05-26 18:02:18,referral,Android,Cairo,18-24
U008283,2024-11-22 12:48:16,organic,iOS,Cairo,25-34
U008284,2024-10-30 13:06:02,paid_social,Android,Giza,35-44
U008285,2024-09-24 09:12:54,referral,iOS,Giza,18-24
U008286,2024-07-29 08:08:38,organic,iOS,Alexandria,45-54
U008287,2024-07-13 05:27:07,paid_social,Android,Cairo,18-24
U008288,2024-08-04 22:05:40,referral,iOS,Alexandria,35-44
U008289,2024-05-25 20:44:54,referral,Android,Cairo,35-44
U008290,2024-07-03 08:16:43,referral,iOS,Cairo,25-34
U008291,2024-06-18 19:16:49,paid_social,Android,Alexandria,45-54
U008292,2024-04-12 02:25:49,partnership,iOS,Giza,55+
U008293,2024-05-14 00:03:15,paid_social,iOS,Sharqia,55+
U008294,2024-08-13 12:45:01,organic,iOS,Cairo,35-44
U008295,2024-09-30 01:11:41,paid_social,Android,Giza,25-34
U008296,2024-01-07 23:32:31,referral,iOS,Cairo,45-54
U008297,2024-06-29 10:28:22,paid_social,Android,Cairo,35-44
U008298,2024-11-08 08:59:11,paid_social,iOS,Giza,25-34
U008299,2024-07-05 05:56:34,paid_social,iOS,Giza,45-54
U008300,2024-10-06 12:20:17,referral,Android,Sharqia,35-44
U008301,2024-06-23 04:28:57,referral,Android,Giza,25-34
U008302,2024-10-06 10:05:48,paid_social,Android,Cairo,25-34
U008303,2024-04-03 21:06:24,partnership,iOS,Cairo,55+
U008304,2024-06-15 06:53:24,referral,iOS,Giza,25-34
U008305,2024-03-25 07:43:07,referral,Android,Alexandria,18-24
U008306,2024-11-08 13:41:41,paid_social,Android,Cairo,25-34
U008307,2024-09-10 05:39:43,referral,iOS,Alexandria,45-54
U008308,2024-09-03 06:25:44,paid_search,Android,Sharqia,25-34
U008309,2024-09-01 01:05:23,referral,iOS,Giza,35-44
U008310,2024-02-21 10:41:50,referral,Android,Alexandria,18-24
U008311,2024-01-09 11:13:56,paid_social,iOS,Sharqia,35-44
U008312,2024-06-01 02:51:37,paid_search,iOS,Giza,18-24
U008313,2024-03-16 00:18:13,paid_social,iOS,Cairo,25-34
U008314,2024-07-21 02:58:26,referral,iOS,Cairo,25-34
U008315,2024-04-27 11:22:57,paid_social,Web,Giza,45-54
U008316,2024-03-28 10:18:45,referral,Android,Cairo,18-24
U008317,2024-11-07 21:10:56,paid_social,Android,Dakahlia,18-24
U008318,2024-02-07 05:31:02,paid_search,iOS,Dakahlia,18-24
U008319,2024-09-30 17:06:30,organic,Android,Cairo,18-24
U008320,2024-01-28 08:53:45,organic,Android,Giza,18-24
U008321,2024-05-05 11:48:22,paid_social,Android,Alexandria,35-44
U008322,2024-06-03 09:41:34,referral,iOS,Alexandria,25-34
U008323,2024-01-26 05:35:39,referral,iOS,Giza,35-44
U008324,2024-02-13 01:06:34,organic,Web,Giza,18-24
U008325,2024-02-08 00:08:57,paid_social,iOS,Giza,45-54
U008326,2024-01-17 13:57:52,partnership,Android,Cairo,18-24
U008327,2024-07-19 17:03:10,referral,iOS,Giza,45-54
U008328,2024-07-31 23:02:59,partnership,Android,Cairo,35-44
U008329,2024-03-08 19:10:46,paid_social,Android,Alexandria,25-34
U008330,2024-03-20 04:17:03,paid_social,Android,Cairo,25-34
U008331,2024-11-16 12:51:38,paid_social,Android,Giza,45-54
U008332,2024-05-02 15:28:56,paid_search,iOS,Cairo,25-34
U008333,2024-05-20 17:47:48,referral,iOS,Cairo,18-24
U008334,2024-01-29 12:53:16,paid_search,iOS,Cairo,25-34
U008335,2024-07-02 08:40:33,paid_search,Android,Dakahlia,45-54
U008336,2024-10-10 12:21:10,organic,Android,Cairo,55+
U008337,2024-02-20 23:38:33,organic,iOS,Giza,25-34
U008338,2024-01-17 08:46:07,organic,Android,Cairo,18-24
U008339,2024-08-21 09:26:46,organic,Android,Giza,35-44
U008340,2024-05-31 19:23:17,referral,iOS,Giza,55+
U008341,2024-11-24 21:47:34,organic,Android,Cairo,25-34
U008342,2024-02-28 15:20:47,paid_search,Web,Cairo,25-34
U008343,2024-03-30 07:57:01,referral,iOS,Cairo,25-34
U008344,2024-03-20 08:36:44,partnership,iOS,Giza,18-24
U008345,2024-11-26 18:02:01,paid_social,iOS,Cairo,55+
U008346,2024-04-26 13:39:46,referral,Android,Alexandria,35-44
U008347,2024-05-12 16:05:34,paid_social,iOS,Cairo,18-24
U008348,2024-06-26 06:52:50,paid_social,Android,Alexandria,45-54
U008349,2024-08-12 11:53:58,paid_search,iOS,Giza,45-54
U008350,2024-01-23 09:42:52,partnership,Android,Cairo,25-34
U008351,2024-09-25 05:41:53,paid_search,Android,Dakahlia,25-34
U008352,2024-09-04 01:24:48,partnership,Web,Sharqia,18-24
U008353,2024-01-29 01:02:32,paid_social,iOS,Cairo,18-24
U008354,2024-06-27 04:48:22,paid_social,iOS,Giza,25-34
U008355,2024-06-24 11:38:46,referral,iOS,Cairo,18-24
U008356,2024-08-19 11:20:34,paid_search,iOS,Giza,45-54
U008357,2024-10-06 18:58:01,paid_social,Android,Cairo,45-54
U008358,2024-01-22 13:07:43,partnership,Web,Dakahlia,18-24
U008359,2024-03-03 01:59:58,organic,Android,Cairo,18-24
U008360,2024-06-26 23:57:05,partnership,iOS,Dakahlia,18-24
U008361,2024-04-19 06:18:18,referral,Android,Giza,45-54
U008362,2024-11-20 22:51:50,referral,iOS,Cairo,35-44
U008363,2024-01-01 13:49:28,paid_search,iOS,Cairo,35-44
U008364,2024-11-27 06:30:24,paid_search,Android,Giza,35-44
U008365,2024-02-29 19:22:53,paid_social,Web,Alexandria,18-24
U008366,2024-05-20 19:41:19,partnership,iOS,Sharqia,18-24
U008367,2024-08-08 09:06:13,paid_search,Android,Sharqia,25-34
U008368,2024-08-06 11:45:42,paid_social,Android,Giza,25-34
U008369,2024-04-08 10:52:57,paid_social,iOS,Alexandria,25-34
U008370,2024-01-04 10:39:02,referral,iOS,Cairo,18-24
U008371,2024-08-11 10:05:13,referral,Android,Dakahlia,25-34
U008372,2024-05-15 01:35:29,organic,Android,Cairo,35-44
U008373,2024-03-06 03:29:33,paid_social,iOS,Alexandria,25-34
U008374,2024-04-03 15:36:03,organic,iOS,Cairo,18-24
U008375,2024-09-08 14:26:28,organic,Android,Sharqia,18-24
U008376,2024-07-23 22:21:20,paid_social,Android,Cairo,18-24
U008377,2024-03-09 09:15:53,referral,Android,Dakahlia,25-34
U008378,2024-06-03 12:21:18,paid_social,iOS,Alexandria,18-24
U008379,2024-03-16 07:55:26,paid_social,Android,Cairo,45-54
U008380,2024-05-30 06:05:29,organic,Android,Giza,18-24
U008381,2024-04-04 05:16:34,partnership,Android,Cairo,25-34
U008382,2024-04-17 20:59:43,paid_social,Android,Cairo,45-54
U008383,2024-06-11 12:12:59,referral,Android,Giza,18-24
U008384,2024-01-29 13:08:31,referral,Web,Cairo,25-34
U008385,2024-02-08 03:29:44,referral,Web,Cairo,25-34
U008386,2024-05-11 11:38:07,referral,Android,Alexandria,25-34
U008387,2024-06-04 10:38:06,organic,Android,Giza,25-34
U008388,2024-03-15 11:36:29,paid_social,Android,Giza,18-24
U008389,2024-07-02 04:33:30,partnership,Android,Cairo,18-24
U008390,2024-03-26 21:43:55,paid_social,iOS,Cairo,55+
U008391,2024-02-17 20:30:08,paid_search,iOS,Cairo,35-44
U008392,2024-10-08 08:39:27,paid_search,iOS,Alexandria,18-24
U008393,2024-01-15 10:52:29,referral,iOS,Alexandria,25-34
U008394,2024-05-07 04:08:26,paid_social,iOS,Cairo,18-24
U008395,2024-07-21 00:12:33,organic,Android,Giza,18-24
U008396,2024-07-06 04:21:13,organic,Android,Sharqia,18-24
U008397,2024-01-24 10:05:53,paid_search,iOS,Dakahlia,35-44
U008398,2024-06-09 07:00:14,organic,Android,Cairo,25-34
U008399,2024-01-25 06:20:19,referral,iOS,Alexandria,35-44
U008400,2024-03-23 22:34:25,paid_search,Android,Dakahlia,25-34
U008401,2024-02-13 07:41:58,partnership,iOS,Cairo,35-44
U008402,2024-07-19 11:32:40,organic,iOS,Dakahlia,18-24
U008403,2024-07-26 22:04:06,paid_search,Android,Dakahlia,25-34
U008404,2024-10-31 01:15:39,organic,Android,Cairo,25-34
U008405,2024-04-05 00:02:29,organic,Android,Alexandria,18-24
U008406,2024-04-07 15:40:47,organic,iOS,Cairo,35-44
U008407,2024-05-06 14:33:34,organic,iOS,Cairo,18-24
U008408,2024-09-29 01:58:49,referral,Android,Dakahlia,45-54
U008409,2024-06-28 00:31:28,organic,iOS,Sharqia,35-44
U008410,2024-04-13 23:54:50,organic,iOS,Sharqia,25-34
U008411,2024-02-22 08:41:45,referral,iOS,Cairo,55+
U008412,2024-11-20 23:02:48,referral,Android,Sharqia,18-24
U008413,2024-01-22 18:16:04,paid_search,Android,Dakahlia,25-34
U008414,2024-02-20 15:45:51,organic,iOS,Dakahlia,45-54
U008415,2024-11-15 13:52:42,paid_social,iOS,Sharqia,55+
U008416,2024-02-26 08:33:56,paid_search,Android,Alexandria,18-24
U008417,2024-07-17 13:54:45,paid_search,iOS,Cairo,35-44
U008418,2024-05-02 01:53:48,referral,Android,Cairo,25-34
U008419,2024-11-15 12:43:03,paid_social,Android,Cairo,35-44
U008420,2024-11-21 00:26:15,partnership,Android,Giza,18-24
U008421,2024-07-14 11:09:33,paid_search,iOS,Cairo,25-34
U008422,2024-02-24 19:01:11,paid_social,Android,Alexandria,18-24
U008423,2024-09-01 02:35:12,paid_social,iOS,Cairo,25-34
U008424,2024-07-08 23:49:36,referral,iOS,Sharqia,35-44
U008425,2024-09-07 08:48:23,organic,iOS,Cairo,25-34
U008426,2024-08-15 11:41:24,paid_social,iOS,Alexandria,25-34
U008427,2024-09-14 04:40:24,referral,iOS,Alexandria,25-34
U008428,2024-10-27 14:24:01,referral,Android,Cairo,18-24
U008429,2024-11-26 09:33:19,paid_search,iOS,Giza,25-34
U008430,2024-06-16 04:22:19,referral,Android,Alexandria,18-24
U008431,2024-10-28 05:48:45,referral,iOS,Alexandria,25-34
U008432,2024-05-28 17:06:16,partnership,iOS,Dakahlia,25-34
U008433,2024-07-27 00:22:40,referral,iOS,Cairo,18-24
U008434,2024-04-15 00:32:16,referral,Android,Dakahlia,25-34
U008435,2024-09-27 15:36:20,paid_search,Android,Dakahlia,35-44
U008436,2024-01-05 19:42:41,referral,Android,Dakahlia,25-34
U008437,2024-08-31 07:44:47,paid_search,Android,Cairo,25-34
U008438,2024-06-19 23:08:13,paid_social,Android,Cairo,25-34
U008439,2024-05-12 16:41:11,paid_social,iOS,Alexandria,35-44
U008440,2024-07-05 19:40:41,partnership,Android,Cairo,25-34
U008441,2024-10-17 12:40:52,referral,Android,Cairo,25-34
U008442,2024-11-07 17:59:45,organic,iOS,Cairo,35-44
U008443,2024-03-23 19:53:26,paid_social,iOS,Alexandria,18-24
U008444,2024-02-25 13:43:56,paid_social,Android,Cairo,18-24
U008445,2024-05-20 14:48:41,paid_search,Android,Sharqia,25-34
U008446,2024-06-13 12:02:52,referral,Android,Giza,45-54
U008447,2024-03-21 05:22:24,referral,iOS,Cairo,18-24
U008448,2024-01-08 05:35:13,paid_social,Android,Dakahlia,18-24
U008449,2024-04-24 16:43:21,referral,iOS,Sharqia,18-24
U008450,2024-04-17 17:10:07,paid_search,iOS,Cairo,25-34
U008451,2024-08-16 01:45:55,paid_search,iOS,Cairo,35-44
U008452,2024-04-30 15:06:12,organic,iOS,Cairo,55+
U008453,2024-10-06 12:29:32,organic,Android,Dakahlia,18-24
U008454,2024-10-22 20:09:52,referral,Android,Cairo,18-24
U008455,2024-08-31 07:39:52,referral,Android,Giza,45-54
U008456,2024-04-09 23:24:32,organic,Android,Giza,18-24
U008457,2024-10-01 23:09:16,paid_social,Android,Giza,25-34
U008458,2024-05-23 11:07:10,paid_social,Android,Alexandria,18-24
U008459,2024-07-09 17:53:07,partnership,iOS,Alexandria,18-24
U008460,2024-04-09 19:52:26,paid_social,Android,Cairo,25-34
U008461,2024-06-25 14:37:07,paid_social,iOS,Alexandria,25-34
U008462,2024-09-05 16:36:07,organic,Android,Giza,25-34
U008463,2024-07-01 21:30:31,organic,Android,Dakahlia,25-34
U008464,2024-02-11 18:32:14,referral,iOS,Dakahlia,25-34
U008465,2024-10-20 01:12:10,referral,iOS,Cairo,45-54
U008466,2024-05-15 18:06:00,partnership,Android,Cairo,35-44
U008467,2024-03-17 17:50:04,organic,iOS,Dakahlia,18-24
U008468,2024-07-22 18:06:06,paid_search,iOS,Sharqia,25-34
U008469,2024-10-07 10:47:55,paid_social,Android,Cairo,35-44
U008470,2024-01-21 16:20:52,paid_social,iOS,Giza,45-54
U008471,2024-09-27 08:14:46,referral,Android,Alexandria,18-24
U008472,2024-03-26 09:17:06,paid_social,Android,Alexandria,25-34
U008473,2024-02-28 05:59:53,paid_social,iOS,Giza,25-34
U008474,2024-09-12 18:51:31,paid_social,Android,Dakahlia,35-44
U008475,2024-05-29 14:24:25,referral,iOS,Cairo,25-34
U008476,2024-04-04 04:58:00,organic,Android,Giza,18-24
U008477,2024-07-13 16:02:33,paid_search,Android,Giza,35-44
U008478,2024-11-03 23:02:49,paid_social,iOS,Alexandria,25-34
U008479,2024-07-14 18:55:41,referral,iOS,Giza,18-24
U008480,2024-01-31 11:36:59,paid_social,Android,Cairo,45-54
U008481,2024-03-03 15:25:19,referral,iOS,Cairo,18-24
U008482,2024-08-20 07:35:16,referral,iOS,Giza,18-24
U008483,2024-05-21 00:38:26,referral,Web,Alexandria,35-44
U008484,2024-01-05 08:13:53,paid_search,iOS,Cairo,25-34
U008485,2024-06-05 23:44:32,paid_search,Android,Alexandria,25-34
U008486,2024-06-12 23:13:45,organic,iOS,Giza,25-34
U008487,2024-11-28 05:45:54,paid_search,Android,Alexandria,18-24
U008488,2024-11-16 21:41:36,organic,iOS,Alexandria,18-24
U008489,2024-04-27 04:00:43,paid_search,iOS,Giza,18-24
U008490,2024-08-04 20:10:08,organic,Android,Cairo,18-24
U008491,2024-02-28 04:47:07,referral,Android,Alexandria,45-54
U008492,2024-10-20 20:44:46,organic,Android,Cairo,45-54
U008493,2024-11-12 05:09:22,paid_social,iOS,Alexandria,25-34
U008494,2024-07-18 04:19:54,organic,Android,Giza,18-24
U008495,2024-08-22 17:17:42,partnership,Android,Cairo,18-24
U008496,2024-08-27 05:24:41,organic,Web,Cairo,25-34
U008497,2024-07-11 21:25:54,paid_social,Android,Cairo,35-44
U008498,2024-03-10 06:12:23,referral,Android,Giza,45-54
U008499,2024-08-30 05:16:35,paid_search,Android,Cairo,18-24
U008500,2024-04-20 10:41:39,partnership,Android,Cairo,18-24
U008501,2024-06-22 14:30:12,referral,Android,Giza,18-24
U008502,2024-10-26 09:33:58,paid_search,iOS,Cairo,35-44
U008503,2024-06-12 04:31:41,paid_search,iOS,Alexandria,25-34
U008504,2024-10-02 01:03:31,paid_social,iOS,Sharqia,25-34
U008505,2024-01-21 08:55:43,paid_search,Web,Dakahlia,55+
U008506,2024-04-09 16:51:35,referral,iOS,Cairo,45-54
U008507,2024-03-05 02:36:44,organic,iOS,Giza,25-34
U008508,2024-05-11 02:45:09,referral,iOS,Giza,18-24
U008509,2024-08-08 03:13:01,organic,Android,Sharqia,18-24
U008510,2024-02-01 23:10:56,organic,Android,Alexandria,18-24
U008511,2024-08-06 03:38:24,referral,Android,Giza,35-44
U008512,2024-08-06 15:17:44,paid_search,iOS,Dakahlia,25-34
U008513,2024-06-19 22:36:57,paid_search,Android,Cairo,25-34
U008514,2024-01-01 08:16:53,paid_search,iOS,Giza,18-24
U008515,2024-04-03 12:23:43,referral,Web,Alexandria,35-44
U008516,2024-08-19 08:23:43,paid_social,iOS,Sharqia,25-34
U008517,2024-09-07 10:26:01,referral,Android,Sharqia,18-24
U008518,2024-09-20 06:59:19,paid_search,iOS,Cairo,35-44
U008519,2024-06-11 09:01:26,paid_social,Android,Cairo,55+
U008520,2024-09-26 10:13:47,partnership,iOS,Cairo,25-34
U008521,2024-04-10 06:09:09,paid_search,iOS,Cairo,18-24
U008522,2024-04-06 00:32:15,organic,Android,Alexandria,18-24
U008523,2024-07-04 12:09:55,organic,iOS,Alexandria,18-24
U008524,2024-09-28 02:41:10,organic,Android,Giza,35-44
U008525,2024-01-19 16:39:41,organic,Android,Giza,35-44
U008526,2024-11-25 18:02:18,referral,Android,Cairo,25-34
U008527,2024-06-21 09:42:49,paid_search,iOS,Giza,35-44
U008528,2024-02-16 16:44:09,organic,Android,Sharqia,55+
U008529,2024-05-13 10:05:01,paid_search,Android,Alexandria,25-34
U008530,2024-05-21 14:35:50,paid_search,iOS,Cairo,35-44
U008531,2024-01-16 15:13:36,paid_social,iOS,Cairo,25-34
U008532,2024-11-15 04:48:25,paid_social,iOS,Cairo,25-34
U008533,2024-06-19 12:20:08,paid_search,iOS,Giza,45-54
U008534,2024-10-27 04:29:32,referral,Android,Cairo,25-34
U008535,2024-09-29 12:08:51,organic,Android,Dakahlia,18-24
U008536,2024-09-10 05:18:54,referral,Android,Dakahlia,25-34
U008537,2024-08-14 19:57:54,paid_social,Android,Alexandria,35-44
U008538,2024-11-10 20:23:15,paid_social,iOS,Cairo,45-54
U008539,2024-01-06 07:26:59,paid_search,iOS,Giza,25-34
U008540,2024-07-27 03:54:36,organic,Android,Dakahlia,25-34
U008541,2024-09-13 03:23:05,referral,Android,Cairo,18-24
U008542,2024-07-18 07:54:50,partnership,Android,Sharqia,25-34
U008543,2024-07-06 18:01:37,paid_social,iOS,Giza,25-34
U008544,2024-09-16 23:41:01,referral,Android,Alexandria,18-24
U008545,2024-02-15 11:18:03,paid_search,iOS,Alexandria,18-24
U008546,2024-11-11 16:15:25,paid_search,iOS,Alexandria,35-44
U008547,2024-05-18 20:59:28,referral,Android,Alexandria,35-44
