case_id,user_id,submitted_time,decision_time,decision,failure_reason,device_os,region
KYC004606,U007940,2024-08-09 09:16:13.734871,2024-08-10 15:19:14.361830,approved,,iOS,Giza
KYC004607,U007942,2024-07-26 01:49:41.849044,2024-07-26 23:29:58.901578,rejected,document_quality,iOS,Alexandria
KYC004608,U007943,2024-03-05 01:24:23.042219,2024-03-08 00:57:46.050949,approved,,Android,Giza
KYC004609,U007947,2024-07-24 22:21:29.033377,2024-07-25 19:26:26.528407,approved,,iOS,Giza
KYC004610,U007948,2024-10-09 04:49:14.940609,2024-10-11 11:26:09.233228,approved,,iOS,Giza
KYC004611,U007949,2024-07-10 04:38:22.198293,2024-07-13 13:24:09.133905,approved,,Android,Alexandria
KYC004612,U007950,2024-01-16 20:37:24.057221,2024-01-17 02:19:17.520420,rejected,duplicate_account,iOS,Cairo
KYC004613,U007951,2024-10-29 04:25:38.397396,2024-10-29 18:25:31.401877,approved,,iOS,Cairo
KYC004614,U007953,2024-05-22 15:59:33.272828,2024-05-25 12:48:39.246944,approved,,Android,Giza
KYC004615,U007954,2024-07-06 18:37:47.588693,2024-07-07 18:20:12.372449,approved,,iOS,Giza
KYC004616,U007956,2024-05-22 00:12:17.232123,2024-05-23 11:40:11.372520,approved,,Android,Sharqia
KYC004617,U007957,2024-01-04 01:31:34.239941,2024-01-04 13:45:18.730630,approved,,iOS,Sharqia
KYC004618,U007959,2024-01-30 03:23:46.999965,2024-01-31 04:36:50.062927,approved,,Android,Alexandria
KYC004619,U007963,2024-05-18 13:53:21.269041,2024-05-20 19:16:01.130559,approved,,Android,Sharqia
KYC004620,U007964,2024-03-10 00:01:19.080311,2024-03-10 04:32:49.475894,approved,,Android,Cairo
KYC004621,U007966,2024-03-10 15:45:44.985113,2024-03-12 07:19:58.705948,approved,,Android,Sharqia
KYC004622,U007967,2024-02-29 09:00:36.836615,2024-02-29 10:12:25.404378,approved,,Android,Dakahlia
KYC004623,U007970,2024-04-12 01:31:15.990466,2024-04-13 07:50:16.363727,approved,,iOS,Cairo
KYC004624,U007973,2024-01-07 21:04:34.974759,2024-01-08 05:03:25.810009,approved,,Android,Cairo
KYC004625,U007975,2024-02-05 00:09:32.016087,2024-02-05 11:34:11.356488,approved,,Web,Giza
KYC004626,U007978,2024-03-04 00:26:16.755135,2024-03-09 02:39:30.188953,rejected,document_quality,Web,Sharqia
KYC004627,U007980,2024-10-29 09:58:43.597167,2024-10-30 23:07:50.511183,approved,,iOS,Alexandria
KYC004628,U007982,2024-01-24 05:15:26.857182,2024-01-24 19:13:23.913523,approved,,Android,Cairo
KYC004629,U007984,2024-01-21 22:48:51.813251,2024-01-28 09:58:48.134991,approved,,Android,Giza
KYC004630,U007987,2024-11-30 17:47:13.161589,2024-11-30 21:40:46.311956,approved,,iOS,Dakahlia
KYC004631,U007990,2024-07-24 05:30:30.339627,2024-07-28 16:16:45.558377,approved,,Android,Alexandria
KYC004632,U007991,2024-07-11 01:17:45.309092,2024-07-13 09:16:54.598799,approved,,iOS,Alexandria
KYC004633,U007993,2024-11-05 06:33:03.261593,2024-11-05 22:25:44.214791,rejected,document_quality,Android,Alexandria
KYC004634,U007996,2024-10-04 03:20:09.814513,2024-10-10 02:54:19.787429,rejected,duplicate_account,iOS,Alexandria
KYC004635,U007997,2024-08-26 16:01:23.718002,2024-08-28 07:10:14.295238,approved,,iOS,Sharqia
KYC004636,U007998,2024-05-03 16:49:09.562786,2024-05-04 21:13:58.700468,approved,,Android,Cairo
KYC004637,U007999,2024-01-16 19:44:27.364551,2024-01-21 06:23:49.017791,approved,,iOS,Cairo
KYC004638,U008004,2024-01-30 13:15:32.583803,2024-01-31 07:19:54.255587,rejected,watchlist_hit,Android,Alexandria
KYC004639,U008007,2024-01-27 19:49:07.069333,2024-01-28 02:31:30.721301,approved,,iOS,Giza
KYC004640,U008008,2024-08-25 12:39:28.627079,2024-08-25 20:23:19.991559,approved,,iOS,Cairo
KYC004641,U008009,2024-04-13 10:02:26.004654,2024-04-14 09:29:15.422731,rejected,age_restriction,iOS,Cairo
KYC004642,U008010,2024-06-10 13:11:55.100440,2024-06-16 09:05:18.603809,approved,,Android,Alexandria
KYC004643,U008012,2024-06-16 15:27:07.808876,2024-06-21 09:13:48.493196,approved,,Android,Giza
KYC004644,U008013,2024-03-22 09:42:12.182371,2024-03-22 21:44:25.350044,approved,,iOS,Alexandria
KYC004645,U008014,2024-06-15 01:27:54.060748,2024-06-16 11:23:14.096013,rejected,age_restriction,iOS,Giza
KYC004646,U008015,2024-06-09 15:15:40.700649,2024-06-10 19:35:58.997990,rejected,identity_mismatch,iOS,Giza
KYC004647,U008016,2024-05-19 12:34:16.715598,2024-05-20 05:25:59.944852,rejected,identity_mismatch,Android,Giza
KYC004648,U008017,2024-02-02 22:32:08.894896,2024-02-12 12:36:54.058169,approved,,iOS,Giza
KYC004649,U008018,2024-07-20 07:24:40.657373,2024-07-21 06:32:16.641859,rejected,age_restriction,iOS,Dakahlia
KYC004650,U008019,2024-01-30 19:12:05.731088,2024-02-02 15:18:22.747369,approved,,Android,Giza
KYC004651,U008020,2024-08-21 05:39:49.620120,2024-08-23 03:33:55.103654,rejected,duplicate_account,Web,Dakahlia
KYC004652,U008021,2024-03-12 12:02:52.048392,2024-03-16 17:12:45.872517,approved,,iOS,Giza
KYC004653,U008025,2024-07-10 12:13:44.212227,2024-07-14 13:06:47.486447,rejected,document_quality,iOS,Cairo
KYC004654,U008028,2024-01-03 09:38:34.695341,2024-01-06 07:27:36.762548,approved,,iOS,Giza
KYC004655,U008030,2024-03-26 04:54:57.174354,2024-03-27 00:51:37.944745,rejected,document_quality,iOS,Alexandria
KYC004656,U008031,2024-01-19 23:00:11.596401,2024-01-27 19:15:19.445411,approved,,iOS,Cairo
KYC004657,U008036,2024-11-16 13:02:54.900016,2024-11-21 03:56:23.531977,approved,,Android,Cairo
KYC004658,U008037,2024-06-09 13:35:14.022769,2024-06-18 14:21:01.851043,approved,,iOS,Cairo
KYC004659,U008038,2024-05-12 08:23:42.727145,2024-05-12 18:44:22.386576,rejected,document_quality,Android,Cairo
KYC004660,U008039,2024-03-17 01:46:37.780440,2024-03-19 15:48:43.578508,rejected,duplicate_account,Android,Alexandria
KYC004661,U008040,2024-03-21 23:52:31.048204,2024-03-22 05:31:18.205458,approved,,Android,Cairo
KYC004662,U008041,2024-06-26 11:49:00.157367,2024-06-26 14:15:12.270682,approved,,iOS,Cairo
KYC004663,U008042,2024-10-17 16:06:55.568720,2024-10-18 04:27:55.653242,approved,,Android,Giza
KYC004664,U008044,2024-01-31 11:10:22.566255,2024-01-31 17:04:58.067498,approved,,iOS,Giza
KYC004665,U008045,2024-01-25 15:49:22.398080,2024-01-27 00:03:45.012311,rejected,duplicate_account,Android,Cairo
KYC004666,U008046,2024-10-28 06:20:41.160132,2024-10-31 09:30:49.351569,rejected,duplicate_account,Android,Sharqia
KYC004667,U008049,2024-11-21 09:02:51.041241,2024-11-25 05:17:48.805542,approved,,Android,Cairo
KYC004668,U008050,2024-09-03 02:15:39.044028,2024-09-03 11:25:17.386744,rejected,duplicate_account,iOS,Cairo
KYC004669,U008051,2024-11-25 05:23:32.832631,2024-11-25 20:34:03.387906,approved,,iOS,Giza
KYC004670,U008052,2024-08-18 12:44:49.911047,2024-08-20 07:42:25.986194,approved,,iOS,Alexandria
KYC004671,U008053,2024-08-15 17:33:59.986188,2024-08-17 15:41:22.777877,rejected,duplicate_account,iOS,Cairo
KYC004672,U008054,2024-07-24 08:23:32.546480,2024-07-24 23:37:18.238257,rejected,duplicate_account,iOS,Sharqia
KYC004673,U008056,2024-04-13 16:13:37.914045,2024-04-14 10:52:16.254957,approved,,iOS,Alexandria
KYC004674,U008058,2024-05-04 11:54:44.413437,2024-05-06 04:26:34.341313,rejected,identity_mismatch,iOS,Dakahlia
KYC004675,U008065,2024-05-17 21:56:00.751914,2024-05-20 03:06:36.257623,approved,,iOS,Cairo
KYC004676,U008071,2024-01-18 23:48:09.741973,2024-01-20 01:27:23.477766,approved,,iOS,Giza
KYC004677,U008073,2024-06-18 16:10:25.391777,2024-06-25 17:32:59.272367,approved,,Android,Giza
KYC004678,U008074,2024-06-06 11:45:23.995132,2024-06-07 01:03:42.882136,approved,,iOS,Alexandria
KYC004679,U008081,2024-10-04 21:23:31.932122,2024-10-05 23:33:54.626888,rejected,duplicate_account,Android,Giza
KYC004680,U008082,2024-02-01 20:45:26.539227,2024-02-02 16:26:06.469289,approved,,iOS,Giza
KYC004681,U008083,2024-11-04 09:22:34.424102,2024-11-07 05:08:11.696121,approved,,iOS,Alexandria
KYC004682,U008084,2024-11-01 10:19:17.395547,2024-11-07 10:17:28.340388,approved,,Web,Alexandria
KYC004683,U008085,2024-09-19 04:19:56.582348,2024-09-23 08:54:29.960883,approved,,iOS,Cairo
KYC004684,U008086,2024-05-31 22:24:41.073555,2024-06-04 14:50:01.557535,approved,,Android,Alexandria
KYC004685,U008090,2024-11-25 19:54:04.396735,2024-11-27 02:54:06.125524,rejected,age_restriction,iOS,Giza
KYC004686,U008092,2024-01-17 00:57:24.784103,2024-01-18 02:02:35.103646,approved,,iOS,Cairo
KYC004687,U008094,2024-07-09 14:09:26.348667,2024-07-14 03:12:04.470526,approved,,iOS,Cairo
KYC004688,U008099,2024-01-16 14:08:05.328820,2024-01-18 04:49:22.980676,approved,,iOS,Giza
KYC004689,U008100,2024-03-26 02:27:09.341289,2024-03-26 05:10:49.551675,approved,,iOS,Giza
KYC004690,U008101,2024-09-01 02:41:50.294374,2024-09-05 17:39:46.261730,approved,,Android,Giza
KYC004691,U008102,2024-08-14 22:55:32.793216,2024-08-16 23:57:17.207795,rejected,identity_mismatch,Android,Giza
KYC004692,U008103,2024-09-02 12:35:28.431909,2024-09-03 09:38:55.027036,approved,,iOS,Alexandria
KYC004693,U008109,2024-08-15 21:05:44.192783,2024-08-16 10:11:52.970763,rejected,identity_mismatch,iOS,Giza
KYC004694,U008111,2024-07-27 17:51:11.494134,2024-07-28 10:01:32.288103,approved,,Android,Giza
KYC004695,U008113,2024-06-25 18:44:28.823028,2024-06-26 14:23:25.029137,rejected,identity_mismatch,Android,Giza
KYC004696,U008114,2024-04-04 19:37:07.563596,2024-04-05 06:39:50.774476,approved,,Android,Cairo
KYC004697,U008116,2024-03-30 09:53:39.460706,2024-03-30 16:22:55.631542,rejected,duplicate_account,iOS,Cairo
KYC004698,U008117,2024-11-26 18:16:39.937229,2024-11-28 09:38:07.902076,rejected,document_quality,iOS,Cairo
KYC004699,U008119,2024-03-04 05:43:04.467988,2024-03-04 09:53:03.781713,approved,,iOS,Cairo
KYC004700,U008122,2024-01-23 09:50:50.056451,2024-01-29 09:07:39.693932,approved,,Android,Cairo
KYC004701,U008123,2024-02-26 01:51:10.947482,2024-02-26 04:05:53.781022,approved,,Android,Cairo
KYC004702,U008127,2024-02-14 08:19:55.087748,2024-02-15 12:53:40.944951,approved,,iOS,Giza
KYC004703,U008129,2024-01-14 06:18:16.180081,2024-01-15 04:38:32.979662,rejected,watchlist_hit,Android,Cairo
KYC004704,U008130,2024-02-18 18:32:40.796484,2024-02-19 11:56:46.524443,approved,,Web,Cairo
KYC004705,U008132,2024-01-07 15:19:12.224454,2024-01-07 22:24:05.503831,rejected,duplicate_account,iOS,Alexandria
KYC004706,U008134,2024-01-07 09:03:14.545203,2024-01-08 04:22:11.135206,approved,,iOS,Cairo
KYC004707,U008135,2024-04-05 06:48:32.729491,2024-04-05 09:19:56.450855,approved,,Android,Alexandria
KYC004708,U008136,2024-07-05 18:50:09.112337,2024-07-06 18:19:16.726853,rejected,watchlist_hit,Android,Alexandria
KYC004709,U008142,2024-09-20 00:15:18.067906,2024-09-21 08:14:35.960697,rejected,age_restriction,iOS,Cairo
KYC004710,U008147,2024-04-07 07:57:47.453153,2024-04-07 16:53:45.898318,approved,,iOS,Alexandria
KYC004711,U008148,2024-06-01 23:20:17.740379,2024-06-04 03:44:04.859966,rejected,duplicate_account,Android,Alexandria
KYC004712,U008150,2024-09-10 11:50:50.813740,2024-09-10 22:34:42.307940,approved,,Android,Giza
KYC004713,U008151,2024-05-14 00:14:34.674284,2024-05-15 05:13:35.620632,rejected,duplicate_account,Android,Cairo
KYC004714,U008153,2024-07-26 00:40:20.422610,2024-07-26 04:52:49.779621,approved,,Android,Cairo
KYC004715,U008154,2024-01-04 04:18:58.338014,2024-01-04 12:31:31.277571,approved,,iOS,Sharqia
KYC004716,U008156,2024-03-02 13:34:04.644335,2024-03-03 23:39:32.288546,approved,,iOS,Cairo
KYC004717,U008160,2024-11-19 19:38:12.892191,2024-11-21 21:58:46.806186,rejected,watchlist_hit,Android,Giza
KYC004718,U008161,2024-11-03 16:49:26.031733,2024-11-05 05:25:42.065761,rejected,age_restriction,iOS,Sharqia
KYC004719,U008162,2024-10-31 18:23:24.802973,2024-11-02 09:18:45.727129,approved,,iOS,Cairo
KYC004720,U008163,2024-01-14 10:38:47.213602,2024-01-15 06:54:15.955413,approved,,iOS,Cairo
KYC004721,U008164,2024-04-28 20:10:08.553544,2024-05-02 11:38:46.280600,approved,,iOS,Cairo
KYC004722,U008165,2024-02-23 14:37:09.570625,2024-02-24 05:02:55.971494,approved,,Android,Cairo
KYC004723,U008166,2024-02-29 11:47:40.981363,2024-02-29 16:03:27.566623,approved,,Android,Giza
KYC004724,U008167,2024-05-31 07:54:37.338119,2024-06-03 13:53:04.279471,approved,,Android,Cairo
KYC004725,U008168,2024-10-04 21:04:19.290239,2024-10-08 04:17:37.820610,approved,,iOS,Alexandria
KYC004726,U008171,2024-11-29 06:06:09.016343,2024-11-30 01:05:42.160928,approved,,Android,Alexandria
KYC004727,U008173,2024-05-08 23:16:37.559549,2024-05-09 09:55:39.756700,rejected,identity_mismatch,iOS,Cairo
KYC004728,U008175,2024-05-02 18:48:05.377252,2024-05-03 07:01:20.909753,approved,,Android,Cairo
KYC004729,U008177,2024-11-28 17:51:24.572786,2024-11-28 19:18:23.808650,approved,,iOS,Sharqia
KYC004730,U008178,2024-04-14 16:21:05.536835,2024-04-17 00:22:08.703914,rejected,identity_mismatch,Android,Cairo
KYC004731,U008179,2024-01-24 19:12:28.013594,2024-01-27 12:32:13.937189,rejected,age_restriction,Android,Cairo
KYC004732,U008181,2024-07-07 10:15:47.608935,2024-07-10 03:52:29.059569,approved,,Web,Cairo
KYC004733,U008182,2024-11-16 14:53:07.078560,2024-11-23 16:07:28.801199,approved,,Android,Cairo
KYC004734,U008184,2024-06-17 14:59:14.595345,2024-06-18 04:46:05.146895,approved,,Android,Giza
KYC004735,U008185,2024-11-27 17:26:04.406816,2024-11-29 06:19:29.450376,approved,,iOS,Sharqia
KYC004736,U008189,2024-10-26 11:14:32.474040,2024-10-27 05:34:50.822650,rejected,identity_mismatch,Android,Alexandria
KYC004737,U008192,2024-07-03 02:25:46.023361,2024-07-05 17:46:47.961500,approved,,Android,Giza
KYC004738,U008194,2024-10-27 18:40:53.882160,2024-10-30 22:27:16.465708,approved,,iOS,Cairo
KYC004739,U008197,2024-03-17 17:01:56.283573,2024-03-18 00:32:38.768884,approved,,iOS,Cairo
KYC004740,U008198,2024-06-14 03:40:45.986583,2024-06-19 08:43:42.625000,approved,,iOS,Cairo
KYC004741,U008200,2024-04-01 15:27:08.682782,2024-04-02 13:55:57.484587,approved,,iOS,Alexandria
KYC004742,U008201,2024-10-05 10:40:55.335022,2024-10-08 05:57:06.171915,approved,,Android,Cairo
KYC004743,U008202,2024-09-08 03:37:02.564094,2024-09-08 22:46:11.235204,approved,,Android,Sharqia
KYC004744,U008204,2024-01-21 04:58:42.081027,2024-01-24 13:36:56.901735,rejected,watchlist_hit,iOS,Alexandria
KYC004745,U008206,2024-11-15 03:31:01.144773,2024-11-15 22:29:27.535139,approved,,Android,Dakahlia
KYC004746,U008208,2024-03-10 09:43:30.248665,2024-03-12 13:30:06.200710,approved,,iOS,Giza
KYC004747,U008209,2024-10-11 05:55:39.705169,2024-10-14 19:03:10.086744,approved,,iOS,Cairo
KYC004748,U008210,2024-11-01 21:50:36.271463,2024-11-02 19:48:46.513245,approved,,iOS,Alexandria
KYC004749,U008212,2024-06-05 22:29:35.514587,2024-06-07 18:29:02.563727,approved,,iOS,Cairo
KYC004750,U008215,2024-11-10 23:56:37.837826,2024-11-12 15:22:33.857965,approved,,Web,Cairo
KYC004751,U008216,2024-10-10 04:46:49.149013,2024-10-11 00:02:55.250934,rejected,watchlist_hit,Android,Sharqia
KYC004752,U008217,2024-09-19 10:02:51.729404,2024-09-21 11:21:24.446250,approved,,iOS,Cairo
KYC004753,U008219,2024-02-13 01:09:23.026291,2024-02-13 16:15:20.370576,approved,,Android,Dakahlia
KYC004754,U008220,2024-04-26 00:44:24.403707,2024-05-02 07:46:11.284291,approved,,iOS,Alexandria
KYC004755,U008221,2024-09-15 20:27:59.650653,2024-09-16 19:11:15.970387,approved,,Web,Cairo
KYC004756,U008222,2024-06-15 02:57:08.809061,2024-06-16 19:52:23.104062,rejected,age_restriction,iOS,Cairo
KYC004757,U008223,2024-07-13 14:52:36.834556,2024-07-15 04:24:28.023666,approved,,iOS,Sharqia
KYC004758,U008224,2024-04-03 06:46:25.301911,2024-04-05 19:37:23.496628,approved,,Android,Giza
KYC004759,U008227,2024-02-17 00:14:10.132898,2024-02-19 04:04:18.619697,approved,,Android,Cairo
KYC004760,U008228,2024-06-07 20:25:41.632193,2024-06-09 02:06:57.767748,rejected,identity_mismatch,iOS,Giza
KYC004761,U008231,2024-04-11 03:35:26.747874,2024-04-13 11:00:58.008931,approved,,Android,Giza
KYC004762,U008232,2024-10-14 23:33:08.927767,2024-10-15 02:05:17.196518,rejected,identity_mismatch,iOS,Cairo
KYC004763,U008234,2024-07-21 02:46:14.205323,2024-07-23 19:04:49.544395,rejected,duplicate_account,iOS,Alexandria
KYC004764,U008235,2024-01-17 01:02:02.498858,2024-01-17 11:51:25.218463,approved,,Android,Giza
KYC004765,U008236,2024-06-17 17:48:06.609046,2024-06-17 19:27:01.773157,approved,,iOS,Sharqia
KYC004766,U008238,2024-10-15 04:27:53.078972,2024-10-17 13:31:02.940862,approved,,Android,Sharqia
KYC004767,U008239,2024-02-10 02:51:02.814786,2024-02-11 23:26:37.794608,approved,,iOS,Cairo
KYC004768,U008240,2024-03-22 16:12:33.903021,2024-03-23 14:29:15.640963,rejected,identity_mismatch,Android,Sharqia
KYC004769,U008241,2024-02-29 07:05:33.632108,2024-03-04 06:47:48.190115,approved,,Android,Dakahlia
KYC004770,U008242,2024-04-17 07:41:05.343440,2024-04-18 22:59:11.507785,approved,,iOS,Cairo
KYC004771,U008245,2024-01-12 04:20:20.860781,2024-01-12 07:11:03.136784,approved,,Android,Cairo
KYC004772,U008248,2024-03-28 07:57:53.928323,2024-03-29 03:18:42.937447,approved,,iOS,Cairo
KYC004773,U008250,2024-04-14 11:40:38.816102,2024-04-19 02:33:10.235402,approved,,iOS,Alexandria
KYC004774,U008251,2024-04-27 19:41:00.124009,2024-05-01 09:42:42.548129,approved,,Android,Cairo
KYC004775,U008252,2024-11-27 14:03:34.861272,2024-11-28 01:32:44.696923,approved,,Android,Giza
KYC004776,U008253,2024-10-27 22:08:19.543492,2024-10-29 01:19:19.691707,approved,,Android,Alexandria
KYC004777,U008254,2024-01-12 18:16:35.775787,2024-01-18 03:17:23.816496,rejected,document_quality,Android,Dakahlia
KYC004778,U008255,2024-09-12 15:18:32.740516,2024-09-14 00:41:54.928803,rejected,duplicate_account,iOS,Giza
KYC004779,U008256,2024-06-10 08:50:26.274425,2024-06-10 13:12:33.064996,approved,,iOS,Alexandria
KYC004780,U008258,2024-05-10 18:42:31.121231,2024-05-11 16:08:00.727325,approved,,iOS,Giza
KYC004781,U008259,2024-07-04 00:46:41.254108,2024-07-05 12:04:32.107303,approved,,Android,Sharqia
KYC004782,U008262,2024-10-04 15:30:14.299417,2024-10-05 14:35:23.285860,approved,,Android,Alexandria
KYC004783,U008263,2024-03-16 09:05:56.329079,2024-03-16 17:08:02.548084,rejected,document_quality,Android,Dakahlia
KYC004784,U008264,2024-01-01 06:53:20.956678,2024-01-07 07:13:34.877700,approved,,iOS,Giza
KYC004785,U008265,2024-04-26 21:46:11.489152,2024-05-01 01:41:19.978618,approved,,Android,Cairo
KYC004786,U008269,2024-11-06 06:48:45.130942,2024-11-08 04:38:53.567532,approved,,Android,Giza
KYC004787,U008271,2024-05-07 20:29:20.404939,2024-05-14 02:43:59.604642,approved,,Android,Giza
KYC004788,U008273,2024-11-08 18:35:25.509716,2024-11-10 21:18:41.040937,approved,,iOS,Cairo
KYC004789,U008274,2024-09-29 19:30:34.228863,2024-09-30 15:02:43.998725,rejected,document_quality,Android,Cairo
KYC004790,U008276,2024-07-16 23:31:41.532954,2024-07-21 06:24:28.964600,approved,,Android,Cairo
KYC004791,U008278,2024-07-09 07:52:59.387244,2024-07-17 11:40:30.931564,approved,,Android,Cairo
KYC004792,U008279,2024-01-25 17:05:59.464636,2024-01-28 00:05:37.248074,approved,,Android,Dakahlia
KYC004793,U008280,2024-09-11 08:53:36.764332,2024-09-14 00:12:23.934215,approved,,iOS,Alexandria
KYC004794,U008281,2024-05-07 14:34:46.304556,2024-05-09 13:01:48.149820,rejected,document_quality,iOS,Sharqia
KYC004795,U008282,2024-05-27 12:28:46.350330,2024-05-27 13:45:15.645005,approved,,Android,Cairo
KYC004796,U008284,2024-11-01 22:34:10.216778,2024-11-03 14:10:16.786120,approved,,Android,Giza
KYC004797,U008286,2024-07-29 12:25:44.970402,2024-08-01 19:40:20.263225,approved,,iOS,Alexandria
KYC004798,U008287,2024-07-13 21:25:26.106799,2024-07-14 19:58:20.066166,approved,,Android,Cairo
KYC004799,U008288,2024-08-05 05:04:43.460993,2024-08-05 22:26:53.199458,approved,,iOS,Alexandria
KYC004800,U008290,2024-07-05 09:59:58.156717,2024-07-06 11:14:44.753190,approved,,iOS,Cairo
KYC004801,U008292,2024-04-17 16:22:08.703310,2024-04-20 16:02:59.543425,rejected,age_restriction,iOS,Giza
KYC004802,U008294,2024-08-17 05:49:47.004896,2024-08-18 03:17:33.132895,rejected,identity_mismatch,iOS,Cairo
KYC004803,U008295,2024-10-01 14:52:19.937354,2024-10-03 11:19:57.621889,approved,,Android,Giza
KYC004804,U008297,2024-07-01 00:46:42.276608,2024-07-01 10:11:19.477885,rejected,duplicate_account,Android,Cairo
KYC004805,U008299,2024-07-06 07:36:08.902845,2024-07-09 23:09:05.533475,approved,,iOS,Giza
KYC004806,U008300,2024-10-07 23:33:43.395520,2024-10-08 06:53:03.435075,approved,,Android,Sharqia
KYC004807,U008304,2024-06-15 16:06:58.495317,2024-06-17 16:56:24.688022,approved,,iOS,Giza
KYC004808,U008309,2024-09-02 09:30:10.063445,2024-09-02 16:03:18.255351,rejected,watchlist_hit,iOS,Giza
KYC004809,U008312,2024-06-02 13:30:23.337640,2024-06-02 17:02:59.636663,approved,,iOS,Giza
KYC004810,U008314,2024-07-23 15:47:42.938185,2024-07-28 14:57:06.612388,approved,,iOS,Cairo
